Bag of Words	Doc2Vec 50k	Doc2Vec 500k	Doc2Vec All	LSTM
0.9678234904966202	0.9280942601466722	0.6697119713056228	0.49867294503260456	0.9139873385429382
0.6177443282719284	0.9483293949808232	0.7825263301672843	0.5063058993419592	0.4804624915122986
0.6408935077952176	0.9717719039795034	0.736954301879262	0.4685634002521357	0.7381235957145691
0.047953044079588655	0.07707882077893809	0.3388527546383534	0.3281686070112104	0.04937492311000824
0.5294547897575549	0.011820715886143007	0.7526383983435692	0.3400693594831767	0.6788548827171326
0.3863053863442715	0.9996036534032686	0.24397988618893723	0.4566290242740038	0.24072833359241486
0.03044904808054727	0.9764791274488662	0.6009681054656509	0.13604033336344495	0.06908892840147018
0.9871302164091701	0.06746483551775742	0.5232076563599385	0.43080887592147304	0.8715614080429077
0.5093118515053893	0.9906358750063337	0.6154127275193961	0.4988802911410394	0.3985840678215027
0.9427689511294252	0.9931667898015334	0.8165827480211263	0.3199402371774475	0.6943492293357849
0.8658879916227612	0.02768302181906046	0.6870991581142939	0.6174561973861962	0.9405239224433899
0.06274419894129488	0.15035288393538654	0.39956982098533056	0.6689737882187714	0.11502533406019211
0.616516427724556	0.7679694567470638	0.4663358767834445	0.33612696376743206	0.4642142057418823
0.10384232674848201	0.040624195060854504	0.11193669185901624	0.07299373323394963	0.049356356263160706
0.051970060214963754	0.042126897036663315	0.49242485293731314	0.43747953734039824	0.14094039797782898
0.162280930497748	0.6319953394709746	0.4605280683738294	0.3391933482315975	0.4434957802295685
0.7483678180183722	0.9636374495341485	0.4493336309899427	0.5379773992102831	0.7352322340011597
0.8877296443035996	0.9996192570705943	0.7100562814648558	0.7385730959074166	0.9571537971496582
0.2647257698253975	0.030674834478606968	0.17930303562011876	0.18398688846360867	0.20904362201690674
0.8538395256171429	0.17700497722872569	0.5458275665887612	0.5333084275199257	0.10445547103881836
0.6202900512325538	0.9541988152936642	0.13077119293731768	0.4997828009984543	0.5916707515716553
0.7498199491602805	0.22135571680546917	0.7546120093452303	0.640761861501579	0.23787476122379303
0.6660395658357104	0.8479186238129232	0.30830612218019265	0.2480206395032287	0.14608997106552124
0.4720688171480521	0.9992149772218042	0.638081210462312	0.36113484145604435	0.07657118141651154
0.8296828348338793	0.6697259370200379	0.5183803949211316	0.6260875135185153	0.507784366607666
0.5267854817922216	0.0022682323625641456	0.5598405923445866	0.1030682419620129	0.11809501051902771
0.9863231738796012	0.510562639075443	0.5881350327511171	0.2978079512923649	0.8400833010673523
0.3238117890976042	0.9139767135875158	0.11880133881757254	0.08189124281292823	0.17513179779052734
0.5980832103909016	0.9999880189775644	0.06982975981678563	0.29322912790824524	0.6402708888053894
0.8875060592527199	0.7411721845721108	0.6491606091774906	0.5338290638473681	0.9547910690307617
0.11678004702317442	1.2211019778074935e-05	0.23331806262887533	0.06679452614626386	0.10059760510921478
0.08435591057747381	0.9999852252059517	0.29115460414908956	0.37645232093258735	0.6262663006782532
0.06272209222036539	6.340638207219896e-05	0.4002488942725186	0.28531210947532937	0.09211840480566025
0.41953538168226534	0.9911180581900656	0.5576578277399189	0.7778381561778939	0.8722449541091919
0.7508365832618626	0.9999969837872857	0.5038965240081567	0.5699120482419437	0.2869635224342346
0.9071882177257969	0.5814214675658222	0.9118524853225982	0.5644133144072517	0.9422411322593689
0.5612349078151234	0.0034341314092950297	0.504817460543845	0.10215184286623535	0.6942969560623169
0.18221638701041895	0.9993090137500689	0.30381407453154596	0.264074723677131	0.13133597373962402
0.5350786561282946	0.8098134674667611	0.4631403492543094	0.33375605788187823	0.3522772490978241
0.5332136451148544	0.00025256672847291255	0.3259449625031112	0.4729196898305428	0.4974689483642578
0.787301057429749	0.9975519295067435	0.4572337699043007	0.7655463103733318	0.7599710822105408
0.20991903660617592	0.0011410070355306798	0.29737225711851495	0.18317910723074454	0.08836226165294647
0.42423384971785355	0.6466313680513461	0.5435839735649047	0.15811792570964994	0.10014291107654572
0.9004100101922198	0.29483320452142797	0.6424197439095454	0.36112160211016253	0.9103524088859558
0.9564500601486625	0.9540823091054691	0.7070457112201112	0.6085036866291016	0.9390365481376648
0.46193575579900864	0.14048034541926835	0.2947517460960007	0.40696817537028945	0.20192205905914307
0.08601865238518633	0.30254362532364054	0.10964061402205982	0.599614648294338	0.3526246249675751
0.7555125460668836	0.8268907210587875	0.757677829986654	0.8361892442106293	0.8455265760421753
0.6604437574482674	0.9586790118310119	0.21207116570627052	0.26375976196365164	0.21896596252918243
0.5824915105546726	0.00012716093000940317	0.5136318936802783	0.28091213898410144	0.8866545557975769
0.8131045940119566	0.9750995827124588	0.7609897773768057	0.332467994229717	0.7770006656646729
0.3536412744119492	0.9695879289099321	0.6752875091848997	0.5985118604818255	0.45945802330970764
0.8345872857742936	0.983443096483508	0.9646692502917604	0.8041692772834576	0.8495061993598938
0.9909401218911689	0.00019691773266156907	0.6295259533790515	0.04642633075918696	0.8424902558326721
0.07148688971665858	0.9132025933368456	0.7470683830971884	0.3234132969980557	0.11941136419773102
0.42546142767530126	0.22204002587976923	0.7059196009352304	0.3294412807624602	0.7592066526412964
0.7613102643738653	0.8669532361650867	0.7949412587757826	0.47562471833875486	0.9061274528503418
0.999027897818185	0.18159254777413214	0.7952836410658125	0.44779242677164766	0.9425504207611084
0.5854338935510749	0.37173962481185163	0.6106652154287179	0.6494060563560369	0.3715724050998688
0.8330196523483295	0.7301374195307745	0.8148001117839578	0.572331777488011	0.8710615038871765
0.9526183105923404	0.9999371504262407	0.6274473320906571	0.21619616031789882	0.9222231507301331
0.9878114590135009	0.48508231623149983	0.9304230587284134	0.9538263596157083	0.9393508434295654
0.9274552498467395	0.12007158809379209	0.45667910119703414	0.7776451904594224	0.8959960341453552
0.020073543716376912	0.0012040137932693197	0.4006306650936398	0.4624866189715556	0.14897017180919647
0.8435984469369014	0.9869003118414397	0.661415191566593	0.46742033173816433	0.39926549792289734
0.509400810935021	0.9838966720637783	0.4045061145137366	0.5027723882189564	0.4283221960067749
0.03460653235431007	0.9580636216436941	0.1499381810143381	0.20993593473836783	0.5029131174087524
0.11284835418723588	0.9973350860002356	0.6809086353627594	0.48629628850675816	0.08650507777929306
0.9220992595462935	0.009147597289500282	0.28816382600272894	0.7556625505087033	0.71053147315979
0.004440538417661811	0.5042985095225085	0.33967577154528256	0.4320012660363502	0.2284669429063797
0.3361530329112943	0.9960587306586735	0.33810370566803855	0.234761188707432	0.3631179928779602
0.03596191795966486	0.9938351617181681	0.28427951783200733	0.12129243188558482	0.2169402688741684
0.7258601364939877	0.0493985865324299	0.49417457337113274	0.2954168553431607	0.5870797038078308
0.369999333283247	0.714065173336887	0.8019148780617745	0.6856672928120647	0.05316193029284477
0.3947775804394175	0.9510605429648201	0.3130069893137486	0.2269245001343325	0.28228679299354553
0.2854751177620663	0.6043603095449565	0.6444425717315267	0.2644761059224453	0.589187741279602
0.12094490698293743	0.9970418143337816	0.3151512993978585	0.11840548186155024	0.06244371086359024
0.10937437485015529	0.7512138697481974	0.5382014969228547	0.11074471775265524	0.1360998898744583
0.16137922023243625	0.5617313149340042	0.5466664023053088	0.4963419713697943	0.7596514225006104
0.8345820864547624	0.9916584841008981	0.5006367922538405	0.43206625408937743	0.36778900027275085
0.9182045063662224	0.007314610827234125	0.3427153592055912	0.011064440800540781	0.8910908699035645
0.053744591393658184	0.1033988359674017	0.4120652410066669	0.38063556280141986	0.060304127633571625
0.5877165188435258	0.9445822048851856	0.859186774046781	0.8659250141182449	0.49326297640800476
0.6653510494376751	0.02658734232798522	0.7847572957348756	0.5340823793186115	0.3747498691082001
0.28086943393148783	0.9956183788201665	0.2676673350092137	0.4966269483014649	0.5943813920021057
0.027705655040706486	0.9983748983500368	0.422095691281406	0.2989351260928646	0.08423621952533722
0.9988077911960922	0.9674598079004646	0.5695205272109665	0.573863514557842	0.8831008076667786
0.7234361482603736	0.4937799681224034	0.34138113313197593	0.5740326457040867	0.8202476501464844
0.1363483555353982	0.004362443756119884	0.5378610443726956	0.6241208799944303	0.23486538231372833
0.14217230342272563	0.5423900322190509	0.32698841065554596	0.3359361723756332	0.20684045553207397
0.9941850959829511	0.7341104716420764	0.9228420030131003	0.6864439765723319	0.9280968308448792
0.6773882862134288	0.019684287427260905	0.6834487745885138	0.17714368054559393	0.347477525472641
0.5022460784572794	0.6013833257038657	0.29793001849687467	0.25295361550004114	0.15963415801525116
0.0643078946949899	0.35570708028455494	0.26035242456028623	0.47816043196080527	0.1768442839384079
0.8365533801606874	0.9215664138027182	0.7597958090931719	0.6675361275282814	0.739774227142334
0.9554474026396458	0.18366904040050333	0.3041381655774147	0.24569540321517042	0.12213125824928284
0.3011707876068154	0.11220491497065906	0.5130747766781701	0.2810299530294721	0.4439849853515625
0.6409459371675557	0.9546737462527083	0.6434980436228316	0.5762104857646244	0.6933596134185791
0.7991852333373083	0.32063140623509334	0.5405268715856291	0.12755497202928534	0.9345580339431763
0.3026554673651104	0.9320892595724275	0.5944062517853614	0.4808758721553228	0.5291419625282288
0.4655155357703064	0.004513722229145281	0.45399336304836874	0.6905010698936557	0.873198926448822
0.3888124132046865	0.9642752876905024	0.691395878747582	0.23866605298057716	0.49960511922836304
0.9461092297355937	0.054451158775841425	0.5366525392674989	0.5067278139005069	0.8649283647537231
0.5116114387085041	0.1457663299655134	0.5098795220628531	0.08388023155869556	0.22059984505176544
0.1854063536462937	0.21049467017975984	0.34854460906554313	0.5934070398774015	0.050036437809467316
0.26238442707530835	0.0554467149627836	0.7849412562762736	0.33246545999631194	0.5317522883415222
0.9971620694503924	0.7813870162379626	0.5654401505742601	0.3710181074895938	0.9017279148101807
0.19069389741528237	0.0027829970206546288	0.690145209460309	0.22709423484241775	0.4229884445667267
0.5432503012683622	0.9757084480468396	0.620075209770102	0.17608021345844568	0.3198641836643219
0.9314541645549783	0.9716698662972233	0.7415587533664614	0.34627699673832524	0.9589800238609314
0.9922329973977807	0.048007229873840845	0.9264813517440206	0.9136644218240062	0.9778560996055603
0.17147268664658624	0.9986321979565516	0.31453727641683316	0.2588112003215257	0.38586241006851196
0.41289448136399504	4.706939836290273e-05	0.6610804460267291	0.2042004700038308	0.3381279706954956
0.13204119520333754	0.45978303802822723	0.35509479458972487	0.07655378079049223	0.12047864496707916
0.9745000549073833	0.9897617216032754	0.7900246621724455	0.6789548367236865	0.9480950832366943
0.10475269605839582	0.1768457491567329	0.3433470670271664	0.3732286474767846	0.1473834365606308
0.805687762316319	0.4141923042679122	0.31437304353091505	0.29452540075461786	0.552270233631134
0.4220888756909292	0.9884704369806219	0.6591167304566639	0.504580235745225	0.7891454100608826
0.2635169275520381	0.7128121469392293	0.6884031228793549	0.8183754430004784	0.2835848331451416
0.5935452944537268	0.8519213683131593	0.47137113725370045	0.23633767207456077	0.22396396100521088
0.2847742592368154	2.530518748458833e-05	0.17947703785940688	0.11623587978746856	0.27823665738105774
0.558719766022955	0.9990486523302976	0.38856922039970493	0.04031078286820483	0.5505357980728149
0.12627524354169423	0.9748333137467113	0.5236439709098006	0.3521317263932137	0.2273278385400772
0.9611024178868238	0.7973766920772869	0.9173421435862804	0.9449035120418281	0.7053724527359009
0.04970452787823608	0.0028505578885427534	0.32762772724885186	0.01922530080613757	0.0973828062415123
0.153841582662072	0.9860124334496364	0.6725864836712453	0.2954637190313514	0.103269062936306
0.858297846707413	0.9107200987464582	0.7072639806576182	0.49042870064341987	0.6747868657112122
0.35904284192302355	0.46251937475844646	0.823687997744952	0.6868980421170627	0.4355447590351105
0.5527622431986443	0.9678208944084993	0.593960313583207	0.3314730582169937	0.8061261177062988
0.8949247627336232	0.5863285647035544	0.42700188393167815	0.5526755494200056	0.6083744764328003
0.9999951131327083	0.6418062951681314	0.9124798048377583	0.3910548950774636	0.9647836089134216
0.999852065407193	0.24760565868199128	0.7855696320368181	0.7440680463954416	0.9326778650283813
0.041147825767018774	0.8068678129784163	0.26849961243884124	0.3982762433139025	0.2676996886730194
0.4800464040330827	0.1514959740156015	0.8005867906902047	0.13463141334906317	0.6364900469779968
0.586867986430698	0.5022419494848852	0.5831799688055181	0.6211235554981359	0.31237220764160156
0.7923091502671871	0.5123609593771977	0.559134837194998	0.40573539995043467	0.8700145483016968
0.9428464423236094	0.015166112099774426	0.8420574865620968	0.5054574938534226	0.9366149306297302
0.9805308303954907	0.9994956573532299	0.7418565303670693	0.8674781968644577	0.9696857333183289
0.2310405221052105	0.6508988024786052	0.7948358388554304	0.7099023943504194	0.429513543844223
0.4185328972249896	0.9841780335736976	0.22714104230716162	0.07546759060285009	0.4541947841644287
0.7426077630803734	0.9132034789690845	0.7380703851248147	0.5080706443755703	0.7443957328796387
0.9006447821231985	0.020517867875846557	0.8300773147868966	0.8808833881438423	0.9238170385360718
0.3573619164412753	0.999938979127337	0.6249364296078052	0.7346989144654491	0.7617826461791992
0.33750761429470616	0.2163870651476179	0.34390715500520164	0.2537078251903835	0.7556498646736145
0.5171553797220466	0.9677697884803984	0.6830780473919591	0.16700552256224965	0.702002763748169
0.9116870958797979	0.8113402227620513	0.8469463992070378	0.7653290499454889	0.8889082670211792
0.8971048193105271	0.0033251962553526903	0.5930237017010451	0.2628394207681368	0.30657780170440674
0.2462196664805037	0.31306201174106685	0.31651516524014206	0.1447836126096478	0.8020601272583008
0.9484916583969362	0.23189750405082	0.7067935678317253	0.8630749985379399	0.645422101020813
0.6728507541657817	0.9382001613092276	0.4781633075951146	0.19192388281109185	0.25100356340408325
0.30772057863638397	0.26008959452239183	0.5068487714701159	0.6600334161124819	0.9173192977905273
0.9465554422909604	0.324421603383339	0.2589627818541817	0.0955972561768258	0.623782217502594
0.9993179715561713	0.9710162354262667	0.7918877314406477	0.8064586304813091	0.9625416398048401
0.13842779055094645	0.8809438162058552	0.43201339410763995	0.08508307315111373	0.19597238302230835
0.5845039729132725	0.9981925196731462	0.7019247447475995	0.3115710179256082	0.5623785853385925
0.3727459091108661	0.9996105631995362	0.2859355309918258	0.25847929907743805	0.0968761071562767
0.3707519364270512	0.8048108079142551	0.5753318638718603	0.5710491392164787	0.4213024079799652
0.9071948538174834	0.6855962288961099	0.7383194824607812	0.3498122683236965	0.8855074048042297
0.13764909629315297	0.4277099422273899	0.2904629874239174	0.2742350772360617	0.05838984251022339
0.056348293038227165	0.9954004477638775	0.3598159260336016	0.11180148066333095	0.11423755437135696
0.1575520473745725	0.7323285886693215	0.8494031248158754	0.5495121520012258	0.7736455798149109
0.357894959581342	0.04093054188606926	0.7526613633101108	0.3977352005440321	0.6628850698471069
0.21439692316067158	0.9384202886622779	0.39771240627764415	0.5863200304060795	0.3471249043941498
0.9916714032978661	0.9158778592952024	0.8821888752344725	0.509981435084311	0.914999783039093
0.6257096698996786	0.5247008811110988	0.3835135584292671	0.19464906879484517	0.6703727841377258
0.06727233193257183	0.2979341578992197	0.1855254882574543	0.11782678259128636	0.06840081512928009
0.5107227584303176	0.9747575858331738	0.35539462412543743	0.3894083716169753	0.3128383159637451
0.22380086862028506	0.03630303111350119	0.20538859388245734	0.09046367745341913	0.052878499031066895
0.08157053468216227	0.7350158114254264	0.737231577782467	0.2670235578068006	0.824299693107605
0.36837846702316823	0.9927524742715841	0.3744422237252517	0.20152708470802494	0.1110851913690567
